id_posto,nome,latitude,longitude,endereco,cidade,estado,tipo_conector,potencia_kw,rede,preco_recarga,status_operacional,is_publico,fonte_dados
osm_9575141392,ABB,-23.1992486,-45.8816864,Avenida Lisboa,São José dos Campos,SP,Type 2,Não Informada,ABB,no,Ativo,True,OpenStreetMap
osm_9575141393,ABB,-23.2170792,-45.8901769,Avenida Cidade Jardim,São José dos Campos,SP,Type 2,Não Informada,ABB,no,Ativo,True,OpenStreetMap
osm_9654398597,Eletroposto,-5.0808437,-42.8046536,Rua Juliano Moreira,Teresina,PI,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9846894535,Volvo,-15.5752544,-56.0722493,Acesso 1,Cuiabá,MT,Não Informado,Não Informada,Volvo,no,Ativo,True,OpenStreetMap
osm_9973035224,Posto Pichilau (Corredor Verde),-8.3933453,-35.2589599,Rua Um,Escada,PE,Não Informado,Não Informada,Neoenergia,no,Ativo,True,OpenStreetMap
osm_10004329264,Eletroposto Loja Elétrica Ltda - Filial Anel Rodoviário,-19.8922445,-43.9783609,"Rua Professor José Vieira de Mendonça, 11",Belo Horizonte,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_10004330849,Eletroposto Loja Elétrica - Filial Barão,-19.9649503,-43.9623188,Rua Professor Jorge Lage,Belo Horizonte,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_10004346887,Eletroposto Loja Elétrica Ltda - Filial Ipatinga,-19.4726377,-42.5581511,Avenida José Júlio da Costa,Ipatinga,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_10004362622,Eletroposto Loja Elétrica Ltda - Filial Sion,-19.9491727,-43.9364432,"Avenida Nossa Senhora do Carmo, 1202",Belo Horizonte,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_10004371471,Eletroposto Loja Elétrica Ltda - Filial Uberlândia,-18.9352999,-48.232656,Avenida João Naves de Ávila,Uberlândia,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_10007641358,atmosfera,-23.449359,-45.066307,Avenida Leovigildo Dias Vieira,Ubatuba,SP,Não Informado,Não Informada,atmosfera,Não Informado,Ativo,True,OpenStreetMap
osm_10035080438,Eletroposto Independente,-23.2182454,-45.9174641,Avenida Professor Alfredo Fernandes de Almeida,São José dos Campos,SP,Type 2,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_10035080439,Eletroposto Independente,-23.2189317,-45.9176975,Rua Winston Churchill,São José dos Campos,SP,Type 2,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_10035080440,Eletroposto Independente,-23.2188921,-45.9177136,Rua Winston Churchill,São José dos Campos,SP,Type 2,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_10126478277,Eletroposto Independente,-15.6018301,-56.0572712,Avenida Érico Gonçalves Preza Filho,Cuiabá,MT,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_10162494544,Eletroposto Independente,-5.8634722,-35.2121821,Avenida das Alagoas,Natal,RN,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_10242331797,Estação de carregamento de veículos elétricos,-31.3356719,-54.104769,Avenida Sete de Setembro,Bagé,RS,Não Informado,Não Informada,UNICRED,Não Informado,Ativo,True,OpenStreetMap
osm_10602948115,Eletroposto Volvo,-15.5921419,-56.1062974,Avenida Isaac Póvoas,Cuiabá,MT,Não Informado,Não Informada,Volvo,no,Ativo,True,OpenStreetMap
osm_10607159268,Eletroposto,-30.9832749,-54.6765582,Avenida Júlio de Castilhos,Dom Pedrito,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_10689741126,Audi,-15.6116207,-56.0769117,Rua 31 de Março,Cuiabá,MT,Não Informado,Não Informada,Audi,no,Ativo,True,OpenStreetMap
osm_10692094359,Restaurante Cansian Zamban,-27.8150697,-50.3248606,Rua Frei Rogério,Lages,SC,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_10693428105,Renault,-3.8470609,-32.414057,Rodovia Miguel Arraes de Alencar,Vila Floresta Velha,PE,Não Informado,Não Informada,Renault,Não Informado,Ativo,True,OpenStreetMap
osm_10731730843,BMW,-15.6118861,-56.0766532,Rua 31 de Março,Cuiabá,MT,Não Informado,Não Informada,BMW,Não Informado,Ativo,True,OpenStreetMap
osm_10738040107,Eletroposto Independente,1.9362224,-60.5940476,Rodovia 432 - Boa Vista,Cantá,RR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_10741852272,Eletroposto Independente,-3.7337065,-38.506407,"Avenida Barão de Studart, 1050",Fortaleza,CE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_10785433203,Carregador Volvo,-23.0381823,-45.5798308,Avenida Independência,Taubaté,SP,Não Informado,Não Informada,Volvo,Não Informado,Ativo,True,OpenStreetMap
osm_10816567801,ZE zerio emission,-3.8441429,-32.4106235,Rua São Miguel,Fernando de Noronha,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_10876231596,Certel,-29.4506024,-51.9847566,Avenida Benjamin Constant,Lajeado,RS,Não Informado,Não Informada,Certel,no,Ativo,True,OpenStreetMap
osm_10916942983,Eletroposto Enerzon Eletropostos,-22.9408608,-43.0566957,"Estrada Francisco da Cruz Nunes, 6501",Niterói,RJ,Não Informado,Não Informada,Enerzon Eletropostos,Não Informado,Ativo,True,OpenStreetMap
osm_10964777724,Eletroposto Itaipu,-15.796732,-47.8679936,N1,Brasília,DF,Não Informado,Não Informada,Itaipu,no,Ativo,True,OpenStreetMap
osm_10970973175,Eletroposto Independente,-25.4360275,-49.2570994,Avenida Presidente Affonso Camargo,Curitiba,PR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_10970973176,Eletroposto Independente,-25.4360729,-49.2571122,Avenida Presidente Affonso Camargo,Curitiba,PR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_10991138819,Cofesa Max,-23.5804177,-48.029594,"Avenida Doutor José de Almeida Carvalho, 1000",Itapetininga,SP,Não Informado,Não Informada,Cofesa Max,yes,Ativo,True,OpenStreetMap
osm_11040399357,incharge,-19.7659193,-47.9511737,"Avenida Santa Beatriz da Silva, 1501",Uberaba,MG,Não Informado,Não Informada,Incharge,Não Informado,Ativo,True,OpenStreetMap
osm_11047084703,Eletroposto Independente,-2.4996608,-44.3093862,Avenida Doutor Jackson Kepler Lago,São Luís,MA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_11047084704,Eletroposto Independente,-2.5094902,-44.2425175,Empório Fribal,São Luís,MA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_11047095114,Eletroposto Independente,-2.5274601,-44.2555793,"Avenida Daniel de La Touche, 987",São Luís,MA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_11056667405,Zaitt 24h,-16.3321005,-48.9379945,Avenida Santos Dumont,Anápolis,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_11099953638,Ferreira Costa,-8.0305727,-34.9027206,Rua Curaça,Recife,PE,Não Informado,Não Informada,Ferreira Costa,Não Informado,Ativo,True,OpenStreetMap
osm_11159495258,Eletroposto,-23.2769738,-45.8450227,Rodovia Governador Carvalho Pinto,São José dos Campos,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_11173226868,Eletroposto Independente,-21.9082817,-48.052922,Rodovia Washington Luís,Ibaté,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_11178979747,Marco Imóveis,-26.7365722,-49.1786547,Avenida 21 de Janeiro,Pomerode,SC,Type 2,Não Informada,Marco Imóveis,no,Ativo,True,OpenStreetMap
osm_11186080609,Eletroposto Independente,-29.3265909,-49.7149949,Avenida Beira-Mar,Torres,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_11266520418,Copel,-25.4184653,-50.7609022,BR-277,Irati,PR,Não Informado,Não Informada,Copel,Não Informado,Ativo,True,OpenStreetMap
osm_11269493456,Eletroposto Volvo,-15.592589,-56.1061185,"Avenida Isaac Póvoas, 1337",Cuiabá,MT,Não Informado,Não Informada,Volvo,Não Informado,Ativo,True,OpenStreetMap
osm_11291548116,Eletroposto Petrobras,-17.0172536,-39.5426917,Rua Buerarema,Itamaraju,BA,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_11371485834,Rancho Empyreo,-22.2356973,-47.3905387,Rodovia Anhanguera,Leme,SP,Type 2,Não Informada,Zletric,yes,Ativo,True,OpenStreetMap
osm_11373288894,Eletroposto Independente,-15.5895041,-56.0844744,Rua F,Cuiabá,MT,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_11384376944,Eletroposto POSTO SÃO JUDAS TADEU 2,-18.4473108,-50.4478369,Avenida Frei João Batista,Quirinópolis,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_11407439656,Eletroposto Independente,-3.7248111,-38.5030188,Praça Doutor Antônio Prudente,Fortaleza,CE,Não Informado,Não Informada,Independente,yes,Ativo,True,OpenStreetMap
osm_11423691566,Dr. Energia,-22.9366901,-43.062011,Estrada Francisco da Cruz Nunes,Niterói,RJ,Não Informado,Não Informada,Dr. Energia,yes,Ativo,True,OpenStreetMap
osm_11509303840,CPFL,-22.8159597,-47.0725375,Avenida Érico Veríssimo,Campinas,SP,Não Informado,Não Informada,CPFL,Não Informado,Ativo,True,OpenStreetMap
osm_11509303841,CPFL,-22.823067,-47.0689188,Rua Roxo Moreira,Campinas,SP,Não Informado,Não Informada,CPFL,Não Informado,Ativo,True,OpenStreetMap
osm_11509303842,CPFL,-22.8846111,-47.0078098,Avenida Isaura Roque Quércia,Campinas,SP,Não Informado,Não Informada,CPFL,Não Informado,Ativo,True,OpenStreetMap
osm_11512434387,Ostradamus,-27.7201556,-48.5635222,Rua Alberto Cavalheiro,Florianópolis,SC,Não Informado,Não Informada,Ostradamus,yes,Ativo,True,OpenStreetMap
osm_11524381332,Eletroposto Independente,-3.8496665,-32.4256793,Rua Eurico Cavalcanti de Albuquerque,Fernando de Noronha,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_11524381344,Eletroposto Independente,-3.8351549,-32.4005121,BR-363,Fernando de Noronha,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_11569158498,Eletroposto BR Super Carga,-3.7064793,-40.3369466,"Avenida Senador Fernandes Távora, 1182",Sobral,CE,Não Informado,Não Informada,Petrobras,yes,Ativo,True,OpenStreetMap
osm_11766684441,Eletroposto Independente,-22.8532612,-45.2341682,Avenida Getúlio Vargas,Aparecida,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_11766684442,Eletroposto Independente,-22.8528905,-45.2344847,Arcada Sul,Aparecida,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_11769426400,Eletroposto Independente,-23.0233484,-45.5817961,"Rua Francisco da Rocha, 1700",Taubaté,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_11822399303,Eletroposto Independente,-15.5852875,-56.0781292,Avenida Senegal,Cuiabá,MT,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_12030154393,Auto Posto Pomerode,-26.7346049,-49.1747571,"Rua Hermann Weege, 523",Pomerode,SC,Type 2,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_12098687902,Restaurante Wunderwald,-26.8052885,-49.1655732,Rua XV de Novembro,Pomerode,SC,Type 2,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_12183014713,GWM Canopus,-15.6046755,-56.0842495,Avenida Fernando Corrêa da Costa,Cuiabá,MT,Não Informado,Não Informada,GWM,Não Informado,Ativo,True,OpenStreetMap
osm_12190026409,ChargePoint,-23.524961,-46.6670982,Rua Jornalista Aloysio Biondi,São Paulo,SP,Não Informado,Não Informada,ChargePoint,Não Informado,Ativo,True,OpenStreetMap
osm_12254080440,Eletroposto Independente,-26.914711,-49.0696802,Rua São Paulo,Blumenau,SC,Type 2,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_12277259176,Intelbras Revendedora,-15.6104709,-56.0781757,Avenida Fernando Corrêa da Costa,Cuiabá,MT,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_12288636505,Eletroposto Planeta Charge,-3.6896409,-40.3307032,Avenida Maria da Conceição Pontes de Azevedo,Sobral,CE,Não Informado,Não Informada,Planeta Charge,yes,Ativo,True,OpenStreetMap
osm_12311370574,Eletroposto Independente,-17.7776719,-48.7538148,Rua Espírito Santo,Rio Quente,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_12474286528,Eletroposto Independente,-23.5258218,-46.7326867,Rua Carlos Weber,São Paulo,SP,Não Informado,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_12474324132,Eletroposto Independente,-23.5179967,-46.7270876,Avenida Ernesto Igel,São Paulo,SP,Não Informado,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_12482436120,Fazzenda Park Resort,-26.9809194,-48.9284431,Rua João Mathias Zimmermann,Gaspar,SC,Type 2,Não Informada,Fazzenda Park Resort,Não Informado,Ativo,True,OpenStreetMap
osm_12498963601,A02097 TRAFO TRI-F  FLR-01F2,-7.7831428,-38.0233385,BR-426;PE-337,Triunfo,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_12511152974,Estação de recarga de veículos elétricos,-20.3894819,-40.494529,Avenida Florentino Avidos,Viana,ES,Não Informado,Não Informada,EDP,yes,Ativo,True,OpenStreetMap
osm_12650382737,ChargePoint,-25.426782,-49.3084772,Alameda Ecológica Burle Marx,Curitiba,PR,Não Informado,Não Informada,Copel,yes,Ativo,True,OpenStreetMap
osm_12660530308,Eletroposto Independente,-16.7095533,-49.2213754,Avenida Alphaville Flamboyant,Goiânia,GO,Não Informado,Não Informada,Independente,yes,Ativo,True,OpenStreetMap
osm_12741512739,Eletroposto BYD,-22.4210617,-44.3051398,"Avenida Fernando Bernadelli, 1219B",Porto Real,RJ,Não Informado,Não Informada,BYD,Não Informado,Ativo,True,OpenStreetMap
osm_12741512740,Eletroposto Graal Embaixador - DC - 120kw,-22.454522,-44.3894839,Rodovia Presidente Dutra,Resende,RJ,Não Informado,Não Informada,Eletrograal,yes,Ativo,True,OpenStreetMap
osm_12741512741,Eletroposto Graal Embaixador AC - 22kw,-22.4545194,-44.3894589,Rodovia Presidente Dutra,Resende,RJ,Não Informado,Não Informada,Eletrograal,yes,Ativo,True,OpenStreetMap
osm_12741515734,Eletroposto Mate Amargo,-22.4574155,-44.4237011,Avenida Doutor Jefferson Geraldo Bruno,Paraíso,RJ,Não Informado,Não Informada,Shell Recharge,yes,Ativo,True,OpenStreetMap
osm_12741539017,Eletroposto Graal Itatiaia AC - 22kw,-22.4843572,-44.5473651,Rodovia Presidente Dutra,Itatiaia,RJ,Não Informado,Não Informada,Eletrograal,yes,Ativo,True,OpenStreetMap
osm_12741539018,Eletroposto Graal Itatiaia DC - 120kw,-22.4843871,-44.5473597,Rodovia Presidente Dutra,Itatiaia,RJ,Não Informado,Não Informada,Eletrograal,yes,Ativo,True,OpenStreetMap
osm_12748215721,Eletroposto Independente,-22.8702082,-42.3313273,Rua Costa Rica,Araruama,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_12748227923,Eletroposto Independente,-22.8702544,-42.3310323,Rua Costa Rica,Araruama,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_12829452596,Eletroposto Independente,-29.3609372,-50.8531997,Avenida das Hortênsias,Gramado,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_12909344207,Itapê Shopping,-23.5778329,-48.0387729,"Rua Doutor Coutinho, 733",Itapetininga,SP,Não Informado,Não Informada,Independente,yes,Ativo,True,OpenStreetMap
osm_12909344208,Eletroposto Cervejaria RT166,-23.6091247,-48.0621767,Avenida Cinco de Novembro,Itapetininga,SP,Não Informado,Não Informada,Cervejaria RT166,Não Informado,Ativo,True,OpenStreetMap
osm_12909344209,Maggi BYD,-23.5792606,-48.0294775,Avenida Doutor José de Almeida Carvalho,Itapetininga,SP,Não Informado,Não Informada,BYD,yes,Ativo,True,OpenStreetMap
osm_12909344218,Hotel Universitário,-23.5903158,-48.0493273,Rua General Glicério,Itapetininga,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13043895695,Shopping Park Europeu,-26.8862704,-49.068608,"Via Expressa Paul Fritz Kuehnrich, 1600",Blumenau,SC,Type 2,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13064569852,Solar Pro Engenharia,-26.7187095,-49.1664506,Rua Criciúma,Pomerode,SC,Type 2,Não Informada,Solar Pro Engenharia,no,Ativo,True,OpenStreetMap
osm_13064664032,Eletroposto Independente,-26.7064365,-49.1622908,"Rua Presidente Costa e Silva, 740",Pomerode,SC,Type 2,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13075193628,Eletroposto Independente,-4.3545581,-39.310341,Rua João Pinto Damasceno,Canindé,CE,Não Informado,Não Informada,Independente,yes,Ativo,True,OpenStreetMap
osm_13099363312,SAU 6,-23.0589177,-47.8230715,"Rodovia Marechal Rondon, km 172.6",Laranjal Paulista,SP,Não Informado,Não Informada,Rodovias do Tietê,Não Informado,Ativo,True,OpenStreetMap
osm_13099952990,Estação de recarga de veículos elétricos,-20.3116544,-40.3035515,Rua Neves Armond,Vitória,ES,Não Informado,Não Informada,EDP,yes,Ativo,True,OpenStreetMap
osm_13104399059,Eletroposto Independente,-29.6733036,-51.1379515,"Avenida Nações Unidas, 334",Novo Hamburgo,RS,Não Informado,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_13106395232,Fort Atacadista,-29.6765674,-51.138982,Avenida Nações Unidas,Novo Hamburgo,RS,Não Informado,Não Informada,Fort Atacadista,no,Ativo,True,OpenStreetMap
osm_13151253783,Eletroposto Independente,-22.7377256,-46.9267978,Avenida Doutor Jorge Duprat Figueiredo,Pedreira,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13165579454,Eletroposto Independente,-23.4709014,-47.4287262,"Rodovia Senador José Ermírio de Moraes, 1425",Sorocaba,SP,Não Informado,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_13171219870,Auto Posto Martendal,-26.7123388,-48.9081503,"Rua Vereador Crisóstomo Gesser, 799",Luiz Alves,SC,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13189098501,Phone charging station,-23.5249094,-46.6675212,Rua Jornalista Aloysio Biondi,São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13197897172,1,-23.5200258,-47.4640817,Rua José Maria Hannickel,Sorocaba,SP,Não Informado,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_13207252416,Incharge,-22.8739268,-45.2651042,Rodovia Vereador Abel Fabrício Dias,Aparecida,SP,Não Informado,Não Informada,Incharge,Não Informado,Ativo,True,OpenStreetMap
osm_13233697801,Phone charging station,-25.5205347,-54.5636522,Travessa Rodoviário Internacional,Foz do Iguaçu,PR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13233760901,Eletroposto Independente,-24.792224,-53.2889632,BR-369,Corbélia,PR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13234904906,Chargeon Atacadão,-23.9816693,-46.2655753,"Rodovia Cônego Domênico Rangoni, 191",Guarujá,SP,Não Informado,Não Informada,ChargeOn,Não Informado,Ativo,True,OpenStreetMap
osm_13234906108,Power2Go Hotel Ilhas da Grécia,-23.9898933,-46.2460784,"Rua Marivaldo Fernandes, 144",Guarujá,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13234906214,Moby - Recarga de veículos,-23.9941471,-46.2707017,"Avenida Primavera, 214",Guarujá,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13235612198,Shell Recharge Solutions,-23.667906,-46.6780725,Rua José Homero Roxo,São Paulo,SP,Não Informado,Não Informada,Shell Recharge,Não Informado,Ativo,True,OpenStreetMap
osm_13271282349,Rissul,-29.6336509,-50.8355055,Rua Vera Cruz,Parobé,RS,Não Informado,Não Informada,Rissul,no,Ativo,True,OpenStreetMap
osm_13274382551,Eletroposto BYD,-2.4278757,-54.7349356,Rodovia Santarém-Cuiabá,Santarém,PA,Não Informado,Não Informada,BYD,Não Informado,Ativo,True,OpenStreetMap
osm_13274423523,Eletroposto BYD,-2.4278199,-54.7349266,Rodovia Santarém-Cuiabá,Santarém,PA,Não Informado,Não Informada,BYD,Não Informado,Ativo,True,OpenStreetMap
osm_13296558941,Ecofortte Eletropostos - Mini Preço,-25.4915369,-49.2145927,Avenida Comendador Franco,Curitiba,PR,Não Informado,Não Informada,Ecofortte,yes,Ativo,True,OpenStreetMap
osm_13331914228,EcoCarga,-8.1137005,-35.2418783,Rodovia Luiz Gonzaga,Vitória de Santo Antão,PE,Não Informado,Não Informada,EcoCarga,yes,Ativo,True,OpenStreetMap
osm_13373116017,Shell Recharge,-26.9254072,-49.0571684,Rua 7 de Setembro,Blumenau,SC,Type 2,Não Informada,Shell Recharge,yes,Ativo,True,OpenStreetMap
osm_13373615091,Eletroposto Joy Energy - Recife,-8.0867973,-34.8883314,Avenida República Árabe Unida,Recife,PE,Não Informado,Não Informada,Joy Energy,yes,Ativo,True,OpenStreetMap
osm_13376864808,Eletroposto Greiner,-29.3230303,-49.7268848,Rua Jovelino Martins de Souza,Passo de Torres,SC,Não Informado,Não Informada,Greiner,Não Informado,Ativo,True,OpenStreetMap
osm_13376876732,Eletroposto Greiner,-29.3230303,-49.7268848,Rua Jovelino Martins de Souza,Passo de Torres,SC,Não Informado,Não Informada,Greiner,Não Informado,Ativo,True,OpenStreetMap
osm_13381987589,Eletroposto Independente,-10.438752,-45.1729123,Rua José Pacheco Cavalcante,Corrente,PI,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13419209101,Eletroposto Independente,-15.8134425,-48.0166957,Rua 4A Blocos 1 e 2 Travessa 02,Vicente Pires,DF,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13448068623,UMC,-18.9465329,-48.2697358,Rua Rafael Marino Neto,Uberlândia,MG,"Type 2, CCS2, CHAdeMO",Não Informada,UMC,yes,Ativo,True,OpenStreetMap
osm_13459411401,Eletroposto Independente,-15.8320513,-48.0171708,Avenida Parque Águas Claras,Águas Claras,DF,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13473583951,Eletroposto Independente,-12.8967464,-38.4462525,Desembarque (Térreo),Salvador,BA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13512298012,Eletroposto,-29.9935912,-50.1446132,"Avenida Fernandes Bastos, 1527",Tramandaí,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13512315004,Eletroposto,-29.9957619,-50.1468755,"Avenida Fernandes Bastos, 1777",Tramandaí,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13512318028,Eletroposto,-29.8882224,-50.276322,"Rua Lateral, 1060",Osório,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13512340416,Eletroposto,-29.8994221,-50.2766186,"ERS-030A, 974",Osório,RS,Não Informado,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_13518459470,Eletroposto,-29.3309725,-49.7848597,Rodovia Governador Mário Covas,Torres,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13527722466,Eletroposto Nobile Suítes Uberlândia,-18.9176184,-48.2648381,Rua Vitalino Rezende do Carmo,Uberlândia,MG,Não Informado,7 kW,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13568352401,Eletroposto Independente,-15.8470974,-47.8929176,QI 5,Lago Sul,DF,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13585736682,Via Porto BYD,-29.903374,-50.2724305,Rua Tiradentes,Osório,RS,Não Informado,Não Informada,BYD,no,Ativo,True,OpenStreetMap
osm_13592371235,Eletroposto Independente,-23.5359326,-47.0924331,Rua Paulo Arnaldo Pereira Leite,São Roque,SP,Type 2,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13593234318,Sim,-29.9443733,-50.9475762,Freeway,Gravataí,RS,Não Informado,Não Informada,Sim,no,Ativo,True,OpenStreetMap
osm_13593487658,Eletroposto Independente,-27.0977851,-52.6444943,Avenida São Pedro - E,Chapecó,SC,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13633308072,Eletroposto,-23.0008304,-43.3516362,Rua Maria Philomena Lages,Rio de Janeiro,RJ,Não Informado,Não Informada,Petrobras,yes,Ativo,True,OpenStreetMap
osm_13685153892,Eletroposto Independente,-13.0046089,-41.369063,Rua José Luiz Gama,Mucugê,BA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13692209781,BR Super Carga - Muda Hotel,-3.738329,-40.9937507,Rua Prefeito Cirilo Coelho Moita,Tianguá,CE,Não Informado,Não Informada,Petrobras,yes,Ativo,True,OpenStreetMap
osm_13692209786,Planeta Charge - Supermercado Nidobox,-3.7629511,-38.5457294,"Rua Queirós Ribeiro, 485",Fortaleza,CE,Não Informado,Não Informada,Planeta Charge,yes,Ativo,True,OpenStreetMap
osm_13692216876,BR Super Carga - Rest. Raizes do Litoral,-3.4653031,-39.1592498,Rota do Sol Poente,Paraipaba,CE,Não Informado,Não Informada,Petrobras,yes,Ativo,True,OpenStreetMap
osm_13692216877,Voltz - Paraipaba,-3.4649149,-39.1551018,Rota do Sol Poente,Paraipaba,CE,Não Informado,Não Informada,Independente,yes,Ativo,True,OpenStreetMap
osm_13692235370,VOLTZ DC - Cometa Maraponga,-3.7920621,-38.5672742,"Avenida Godofredo Maciel, 1945",Maraponga,CE,Não Informado,Não Informada,Independente,yes,Ativo,True,OpenStreetMap
osm_13692236135,Voltz - Cometa Kennedy,-3.7298337,-38.5688567,Avenida Governador Parsifal Barroso,Fortaleza,CE,Não Informado,Não Informada,Independente,yes,Ativo,True,OpenStreetMap
osm_13748836969,Eletroposto Independente,-7.2162711,-39.3177871,Avenida Carlos Cruz,Juazeiro do Norte,CE,Não Informado,Não Informada,Independente,yes,Ativo,True,OpenStreetMap
osm_13749004769,Pé de Serra,-5.0458509,-39.0490231,Rodovia do Algodão,Balança,CE,Não Informado,Não Informada,Independente,yes,Ativo,True,OpenStreetMap
osm_13749130509,Zee Flow Casa Grande,-4.9961131,-39.0317684,Estrada do Algodão,Quixadá,CE,Não Informado,Não Informada,Independente,yes,Ativo,True,OpenStreetMap
osm_13749141410,Ello Hotel,-6.3837951,-39.266514,Rodovia Deputado Adahil Barreto Cavalcante,Iguatu,CE,Não Informado,Não Informada,Independente,yes,Ativo,True,OpenStreetMap
